id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
1367,7.625,-27.875,-35.5,-28.625,water
1368,-8.375,-31.75,-23.375,-19.5,pen
1369,13.625,-25.125,-38.75,-31.375,wood
1370,-1.75,-27.25,-25.5,-28.625,key
1372,7.125,-29.125,-36.25,-25.5,rock
1373,-0.375,-24.375,-24.0,-27.375,knife
1374,5.875,-23.5,-29.375,-30.25,ring
1375,-5.375,-30.75,-25.375,-27.375,roof
1376,0.125,-29.75,-29.875,-29.0,bed
1377,-1.5,-26.625,-25.125,-33.25,sand
1378,-1.5,-25.25,-23.75,-25.75,plate
1379,14.125,-25.625,-39.75,,deer
1381,-6.0,-26.75,-20.75,-28.5,bear
1382,2.875,-23.25,-26.125,-30.5,snow
1383,8.125,-23.25,-31.375,-21.0,ring
1384,4.875,-27.125,-32.0,-24.5,watch
1385,9.5,-23.5,-33.0,,car
1386,-5.5,-32.75,-27.25,-31.0,fire
1387,-5.75,-31.0,-25.25,-26.0,deer
1388,2.0,-30.25,-32.25,-22.875,floor
1389,9.125,-25.125,-34.25,-31.375,grass
1390,0.375,-29.625,-30.0,-30.625,fox
1391,-5.25,-33.0,-27.75,-24.5,box
1392,7.625,-22.75,-30.375,-32.5,bee
1393,3.5,-25.875,-29.375,-28.0,chair
1394,12.5,-22.0,-34.5,-23.5,fire
1395,5.5,-27.5,-33.0,-32.5,ring
1396,11.75,-27.25,-39.0,-30.75,fire
1397,6.25,-25.75,-32.0,-34.25,deer
1398,4.125,-24.0,-28.125,-22.875,bee
1399,0.875,-24.75,-25.625,-26.125,bolt
1400,3.75,-20.625,-24.375,,wolf
1401,0.375,-28.75,-29.125,-21.375,bear
1402,7.125,-25.375,-32.5,-25.0,lion
1404,-8.25,-30.75,-22.5,-26.75,roof
1405,9.0,-25.75,-34.75,-22.0,rock
1406,-3.625,-26.5,-22.875,-28.0,cat
1407,11.125,-26.125,-37.25,-27.0,leaf
1408,-0.375,-24.875,-24.5,-28.875,knife
1409,6.0,-23.25,-29.25,-25.0,lamp
1410,-8.625,-33.5,-24.875,,food
1412,2.875,-30.625,-33.5,-27.875,wire
1413,3.25,-29.25,-32.5,-30.625,ring
1414,13.125,-22.125,-35.25,-31.5,moon
1415,5.625,-22.5,-28.125,-30.5,bird
1416,10.375,-25.875,-36.25,-30.25,fork
1417,-2.125,-28.25,-26.125,-34.5,bird
1418,-10.0,-36.0,-26.0,-23.5,dog
1420,-1.375,-23.5,-22.125,-21.0,water
1422,-0.625,-26.625,-26.0,-24.875,door
1423,4.625,-25.375,-30.0,-25.75,car
1425,5.5,-27.5,-33.0,-28.5,metal
1427,7.75,-22.625,-30.375,-38.5,star
1428,-0.75,-32.5,-31.75,-25.25,house
1429,-4.0,-26.875,-22.875,-25.625,watch
1431,-0.75,-25.375,-24.625,-30.5,food
1432,9.0,-25.0,-34.0,-29.25,car
1433,2.125,-30.125,-32.25,-35.0,book
1434,2.75,-30.75,-33.5,,fire
1435,4.75,-23.25,-28.0,,food
1436,-0.5,-31.875,-31.375,-31.0,window
1437,2.375,-26.75,-29.125,-27.5,pen
1438,1.125,-29.5,-30.625,-33.75,key
1439,2.625,-22.5,-25.125,-25.25,coat
1441,5.875,-21.5,-27.375,-28.375,water
1442,7.0,-25.5,-32.5,-27.625,box
1443,2.625,-24.25,-26.875,,bed
1444,9.5,-23.25,-32.75,-29.0,moon
1446,-7.125,-37.0,-29.875,-26.5,glass
1447,-10.1875,-26.125,-15.9375,-31.375,sand
1448,3.875,-26.75,-30.625,-22.5,bolt
1449,-7.75,-31.25,-23.5,-29.125,lamp
1450,8.125,-24.875,-33.0,-30.875,dog
1451,2.625,-31.375,-34.0,-27.0,wind
1452,-5.0,-27.625,-22.625,-22.0,shirt
1454,5.5,-31.75,-37.25,-30.25,bird
1455,3.375,-28.375,-31.75,-29.75,flower
1456,1.75,-30.25,-32.0,-29.5,door
1458,2.125,-28.0,-30.125,-24.0,ink
1459,9.0,-22.625,-31.625,,bed
1461,11.75,-25.75,-37.5,,metal
1462,-8.125,-35.75,-27.625,-28.625,rock
1463,0.625,-28.25,-28.875,-22.5,star
1464,12.0,-25.5,-37.5,-31.0,wolf
1465,4.5,-26.0,-30.5,-29.0,pen
1466,-8.25,-37.5,-29.25,-32.25,leaf
1467,2.25,-27.25,-29.5,-25.625,plate
1468,6.375,-25.625,-32.0,-28.75,cat
1469,1.25,-22.625,-23.875,,bee
1471,8.0,-20.75,-28.75,-25.125,fork
1474,-4.125,-25.875,-21.75,-23.625,bear
1475,-0.375,-31.75,-31.375,-22.125,roof
1476,-15.125,-31.125,-16.0,-33.25,window
1477,-0.875,-26.75,-25.875,,food
1478,5.75,-24.875,-30.625,-24.125,pants
1479,-6.25,-33.5,-27.25,-26.125,book
1480,0.5,-27.5,-28.0,-29.375,bolt
1481,-2.0,-34.5,-32.5,-27.375,leaf
1483,-8.625,-33.75,-25.125,-27.25,sand
1485,1.5,-34.0,-35.5,-25.25,bag
1486,-12.875,-36.75,-23.875,-22.0,chair
1488,3.25,-24.375,-27.625,-25.375,flower
1489,6.125,-25.875,-32.0,-32.75,stone
1490,3.125,-28.125,-31.25,-22.625,bee
1491,1.375,-23.25,-24.625,-35.0,house
1493,8.75,-25.0,-33.75,-29.375,wire
1494,-7.375,-33.0,-25.625,-26.25,glass
1495,6.875,-23.25,-30.125,-28.25,water
1496,-1.625,-30.375,-28.75,-30.75,rain
1497,0.125,-25.25,-25.375,-26.5,window
1499,7.875,-25.625,-33.5,-28.875,bag
1500,0.375,-27.0,-27.375,-26.5,wire
1501,0.75,-34.75,-35.5,-25.25,bee
1502,3.625,-24.125,-27.75,-25.875,box
1503,-7.25,-36.5,-29.25,-24.875,stone
1504,-2.875,-33.75,-30.875,-32.0,cloth
1505,-6.0,-31.375,-25.375,-26.0,fish
1507,6.625,-26.875,-33.5,-34.25,bird
1508,0.75,-32.75,-33.5,-37.0,flower
1509,2.0,-25.25,-27.25,-27.625,ant
1510,6.75,-27.75,-34.5,-34.25,snow
1511,-1.125,-27.5,-26.375,-22.125,stone
1512,-0.625,-26.75,-26.125,-27.0,dress
1513,1.5,-25.125,-26.625,-30.25,water
1514,2.125,-27.375,-29.5,-25.125,sand
1515,5.875,-27.375,-33.25,-23.25,grass
1516,4.375,-24.375,-28.75,,window
1517,-10.0,-32.75,-22.75,,tree
1519,2.125,-28.375,-30.5,-18.375,glass
1520,8.125,-23.875,-32.0,-25.875,bee
1521,-3.0,-27.375,-24.375,-26.875,lion
1523,2.5,-25.0,-27.5,-34.0,paper
1524,3.625,-23.875,-27.5,-28.375,ant
1525,2.75,-33.5,-36.25,-33.75,rock
1526,9.25,-25.5,-34.75,-27.0,deer
1527,-4.625,-25.875,-21.25,-25.0,leaf
1528,2.0,-28.0,-30.0,-24.25,bear
1530,4.75,-28.75,-33.5,,moon
1531,2.375,-28.875,-31.25,-28.875,bolt
1532,0.875,-21.75,-22.625,-25.625,wire
1533,-2.125,-27.0,-24.875,-24.0,water
1534,2.25,-23.0,-25.25,-20.125,ant
1537,-7.875,-33.25,-25.375,-27.125,stone
1538,9.875,-22.625,-32.5,-18.75,floor
1539,5.0,-26.0,-31.0,-23.25,door
1540,-1.5,-27.75,-26.25,-25.625,cat
1541,7.375,-27.625,-35.0,-21.5,wire
1542,2.25,-21.75,-24.0,-19.5,fox
1543,-10.75,-33.75,-23.0,-22.0,dress
1544,3.375,-25.75,-29.125,-28.5,leaf
1545,1.0,-22.125,-23.125,-29.5,window
1546,1.125,-25.5,-26.625,-20.375,bag
1548,14.375,-25.125,-39.5,-29.75,stone
1551,10.375,-24.625,-35.0,-21.875,sand
1552,3.25,-26.0,-29.25,-24.125,ant
1553,-7.375,-37.5,-30.125,,star
1555,-1.25,-31.5,-30.25,-24.625,flower
1556,15.375,-24.375,-39.75,-24.25,moon
1557,6.625,-23.25,-29.875,-31.125,key
1558,2.125,-24.75,-26.875,-27.125,window
1559,5.75,-29.5,-35.25,-23.125,sun
1560,2.75,-27.875,-30.625,-22.5,coat
1561,15.25,-20.5,-35.75,-21.25,bird
1562,18.375,-22.375,-40.75,,coin
1563,0.5,-33.5,-34.0,-28.75,wire
1564,2.25,-32.25,-34.5,-29.5,book
1565,7.125,-27.375,-34.5,-24.5,fish
1566,2.75,-27.75,-30.5,,bag
1567,-2.25,-36.25,-34.0,-29.375,flower
1569,-0.875,-25.625,-24.75,-23.25,pants
1570,3.5,-25.0,-28.5,-28.0,wire
1571,-2.875,-33.0,-30.125,-27.25,moon
1573,1.25,-23.75,-25.0,-28.375,bee
1574,3.375,-30.875,-34.25,-26.125,paper
1575,3.625,-28.0,-31.625,-30.5,window
1577,-3.0,-25.5,-22.5,-20.625,cloth
1578,-11.25,-35.5,-24.25,-26.75,snow
1580,12.875,-21.875,-34.75,-22.875,coin
1581,-3.625,-25.875,-22.25,-25.125,table
1582,2.625,-23.5,-26.125,-32.75,paper
1583,10.0,-27.5,-37.5,-25.875,stone
1584,7.25,-27.75,-35.0,-22.125,house
1585,-13.0,-34.25,-21.25,-19.125,ant
1586,0.875,-24.875,-25.75,-23.375,box
1587,-8.0,-31.625,-23.625,-27.0,window
1588,5.5,-28.5,-34.0,-22.125,moon
1589,7.25,-24.25,-31.5,-29.125,food
1590,6.5,-26.0,-32.5,-23.125,glass
1592,7.0,-23.875,-30.875,-27.25,lion
1593,9.25,-23.75,-33.0,,wood
1594,-8.75,-32.0,-23.25,,chair
1595,6.75,-24.25,-31.0,-20.25,window
1596,-0.625,-32.0,-31.375,-22.625,deer
1597,7.75,-25.75,-33.5,-27.375,leaf
1598,7.25,-32.75,-40.0,-24.75,sun
1599,9.125,-27.625,-36.75,-21.125,cat
1600,14.75,-24.5,-39.25,-19.375,stone
1601,15.25,-28.25,-43.5,-24.125,wood
1602,-0.5,-30.125,-29.625,-25.25,metal
1603,-6.875,-31.125,-24.25,-21.25,shirt
1604,7.625,-27.625,-35.25,-22.0,fire
1605,-4.375,-27.5,-23.125,-22.625,stone
1606,9.5,-26.5,-36.0,-21.75,cloth
1607,1.875,-25.75,-27.625,-24.0,bear
1608,2.5,-26.25,-28.75,-27.25,wire
1609,10.375,-27.375,-37.75,-19.125,dog
1611,7.25,-26.75,-34.0,,knife
1612,4.5,-25.0,-29.5,-26.0,lion
1615,5.75,-37.25,-43.0,,wood
1616,-9.0,-35.75,-26.75,-23.625,ring
1617,-3.375,-29.875,-26.5,-18.125,bag
1618,4.25,-23.625,-27.875,-15.9375,pen
1619,1.5,-27.875,-29.375,-25.0,ant
1620,-4.5,-25.875,-21.375,-23.75,chair
1623,5.5,-27.5,-33.0,-18.875,bear
1624,11.625,-25.125,-36.75,-24.0,metal
1625,3.625,-26.75,-30.375,-23.125,fire
1626,4.875,-26.625,-31.5,-19.875,flower
1627,0.125,-29.5,-29.625,-24.375,door
1628,-9.25,-29.625,-20.375,,pen
1629,9.0,-25.75,-34.75,-23.625,window
1630,-4.125,-34.25,-30.125,,door
1631,-2.25,-29.0,-26.75,-25.125,dress
1632,-9.125,-33.5,-24.375,-27.75,deer
1633,2.25,-31.75,-34.0,-26.0,floor
1635,-8.5,-34.75,-26.25,-21.125,sun
1636,-3.125,-30.875,-27.75,-22.0,ink
1637,-5.375,-32.5,-27.125,-23.5,fish
1639,-4.625,-29.25,-24.625,-24.875,food
1641,-13.5,-35.25,-21.75,-30.25,plate
1642,-11.625,-37.0,-25.375,-23.625,wall
1643,5.625,-24.0,-29.625,-24.375,wall
1644,9.125,-25.375,-34.5,-25.0,wire
1645,11.625,-22.375,-34.0,-22.0,fish
1646,9.75,-22.5,-32.25,-32.5,rock
1647,-13.875,-33.0,-19.125,-14.125,door
1648,0.0,-30.0,-30.0,-30.125,fox
1649,11.0,-25.25,-36.25,-32.25,rain
1650,4.75,-26.375,-31.125,-25.875,glass
1651,-0.625,-27.75,-27.125,-22.875,car
1652,-2.625,-28.25,-25.625,-15.25,rain
1653,12.75,-23.5,-36.25,-17.875,sun
1654,-2.0,-26.125,-24.125,-29.375,cup
1655,10.0,-27.0,-37.0,-20.75,floor
1657,1.25,-24.75,-26.0,,car
1658,1.625,-24.25,-25.875,-31.625,knife
1659,-3.0,-31.0,-28.0,-28.75,bolt
1660,-5.0,-26.375,-21.375,,sand
1661,-6.125,-30.25,-24.125,,paper
1664,4.125,-31.625,-35.75,-20.625,moon
1665,-2.625,-29.875,-27.25,-25.25,bag
